,file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
509,3424312224_92,0,1,1,1,1,0,0,1,1
510,3528322226_19,0,1,1,0,0,1,0,0,1
511,3416412328_24,0,1,1,1,1,0,0,1,1
512,3426322224_40,0,1,1,0,1,0,0,0,1
513,3526322228_50,0,1,1,0,1,1,0,0,1
514,3524322326_63,0,1,0,0,1,0,0,0,1
515,3416412224_75,0,1,0,0,1,0,0,0,1
516,3528412226_67,0,1,1,1,1,0,0,1,1
517,3428422226_40,0,1,1,1,0,1,0,0,0
518,3526412328_71,0,1,1,0,1,0,0,0,1
519,3514422228_74,0,1,1,0,1,0,0,0,1
520,3514412228_07,0,1,0,0,1,0,0,0,1
521,3316322328_12,0,1,1,0,1,0,0,0,1
522,3328412228_41,0,1,1,0,1,0,0,1,1
523,3526412226_37,0,1,1,0,1,1,0,0,0
524,3518312226_56,0,1,0,0,1,1,0,0,1
525,3518412224_45,0,1,1,0,1,1,0,0,0
526,3528322226_79,0,1,1,0,0,1,0,0,0
527,3426422226_13,0,1,1,1,1,0,0,0,1
528,3414422226_50,0,1,1,1,1,1,0,1,1
529,3414322224_72,0,1,1,0,1,0,0,0,1
530,3528412226_87,0,1,1,1,1,0,0,0,1
531,3518322228_17,0,1,0,1,0,1,0,0,1
532,3426322326_86,0,1,1,0,1,1,0,1,1
533,3326322324_99,0,1,1,1,1,0,0,0,1
534,3326322326_66,0,1,1,0,1,0,0,0,1
535,3516312226_70,0,1,1,1,0,1,0,1,1
536,3318312328_81,0,1,1,0,0,1,0,0,0
537,3414322326_64,0,1,1,0,1,0,0,1,1
538,3414322324_43,0,1,1,1,1,0,0,1,1
539,3514412326_12,0,1,1,0,0,1,0,0,0
540,3518312326_19,0,1,1,0,1,1,0,0,0
541,3314312328_95,0,1,1,0,0,1,0,0,0
542,3316322226_28,0,1,1,1,1,0,0,1,1
543,3316412224_98,0,1,1,1,1,0,0,0,1
544,3516322224_91,0,1,0,0,0,0,0,0,1
545,3416412328_45,0,1,1,0,1,0,0,0,1
546,3426322228_00,0,1,1,0,1,0,0,0,1
547,3324422328_06,0,1,1,1,1,0,0,1,1
548,3416412328_13,0,1,1,0,0,1,0,0,0
549,3318412328_52,0,1,1,0,1,0,0,0,1
550,3318322324_77,0,1,0,0,1,0,0,0,1
551,3326412324_52,0,1,1,1,1,0,0,0,1
552,3326412324_61,0,1,1,0,1,0,0,0,1
553,3326412226_90,0,1,0,0,1,0,0,0,1
554,3428422224_13,0,1,1,0,0,1,0,0,0
555,3524322326_72,0,1,1,1,0,1,0,1,1
556,3416312326_28,0,1,1,1,1,0,0,0,1
557,3418322328_03,0,1,1,0,1,1,0,1,1
558,3328322324_11,0,1,0,0,1,0,0,1,1
559,3516322328_97,0,1,0,0,0,0,0,0,1
560,3418312328_53,0,1,1,1,1,0,0,1,1
561,3428322324_08,0,1,1,1,1,0,0,0,1
562,3424422226_80,0,1,1,1,0,1,0,0,0
563,3318312326_00,0,1,1,0,1,0,0,0,1
564,3524422224_50,0,1,1,0,1,0,0,0,1
565,3326312228_84,0,1,0,0,0,0,0,0,0
566,3414312224_39,0,1,1,0,1,0,0,0,1
567,3518312228_99,0,1,1,1,1,0,0,1,1
568,3514422328_24,0,1,0,0,0,1,0,0,0
569,3526322224_55,0,1,1,1,1,0,0,1,1
570,3528322324_11,0,1,1,1,1,0,0,1,1
571,3314322226_89,0,1,1,0,1,0,0,0,1
572,3516312324_26,0,1,0,0,1,1,0,0,0
573,3324312326_06,0,1,1,0,1,0,0,0,1
574,3416422324_83,0,1,1,0,0,1,0,0,0
575,3416412224_47,0,1,1,0,1,0,0,0,1
576,3326422228_53,0,1,1,1,1,0,0,0,1
577,3416322328_94,0,1,1,1,1,0,0,1,1
578,3428412326_62,0,1,1,0,0,1,0,0,0
579,3314322224_54,0,0,0,0,1,0,0,0,1
580,3418422328_69,0,1,1,0,1,0,0,0,1
581,3524322226_19,0,1,1,1,1,0,0,1,1
582,3418312226_30,0,1,1,0,1,0,0,1,1
583,3316312224_66,0,0,0,0,0,0,0,0,0
584,3424422224_44,0,1,1,0,1,0,0,0,1
585,3426312326_85,0,1,1,0,1,0,0,0,1
586,3414312226_35,0,1,1,0,1,0,0,0,1
587,3526422224_47,0,1,1,0,1,0,0,0,1
588,3418322224_05,0,1,1,1,1,0,0,0,1
589,3414312328_79,0,1,1,0,1,1,0,0,1
590,3328322328_47,0,1,1,0,1,0,0,0,1
591,3516312324_01,0,1,0,0,1,1,0,1,1
592,3428322324_34,0,1,1,0,1,0,0,1,1
593,3516312226_31,0,1,1,0,1,0,0,1,1
594,3528412224_69,0,1,1,1,1,1,0,0,1
595,3526322324_97,0,1,0,1,1,0,0,1,1
596,3516412228_08,0,1,1,0,0,1,0,0,1
597,3426422328_95,0,1,1,0,1,0,0,0,1
598,3524412324_12,0,1,1,0,1,0,0,0,1
599,3514422228_69,0,1,1,1,1,0,0,1,1
600,3516312224_18,0,1,1,0,0,1,0,0,0
601,3324412328_48,0,1,1,1,0,1,0,0,0
602,3328322328_71,0,1,1,0,1,0,0,0,1
603,3426312226_04,0,1,1,0,1,0,0,0,1
604,3318322328_55,0,1,1,0,1,0,0,0,1
605,3516412328_19,0,1,1,0,1,0,0,0,1
606,3316422328_88,0,1,1,1,1,1,0,0,1
607,3528412326_35,0,1,1,0,0,1,0,0,0
608,3516322328_19,0,1,1,1,1,0,0,0,1
609,3524412224_48,0,1,0,0,1,1,0,1,1
610,3328412324_36,0,1,1,1,1,0,0,0,1
611,3318412326_01,0,1,1,1,1,0,0,0,1
612,3328312224_96,0,1,1,1,1,0,0,1,1
613,3426322226_57,0,1,1,0,1,0,0,1,1
614,3418422328_57,0,1,1,1,1,1,0,0,1
615,3418422324_16,0,1,1,0,1,0,0,1,1
616,3426312324_22,0,1,1,0,1,0,0,0,1
617,3316422228_48,0,1,0,0,1,1,0,0,1
618,3518312328_29,0,1,1,1,0,1,0,0,1
619,3414412328_20,0,1,1,0,1,0,0,0,1
620,3514412226_52,0,1,1,0,1,0,0,1,1
621,3418412226_88,0,1,1,0,1,0,0,0,1
622,3518412226_34,0,1,0,0,1,1,0,1,1
623,3524312224_57,0,1,0,0,1,0,0,0,1
624,3324412328_38,0,1,1,0,1,0,0,0,1
625,3324412324_71,0,1,1,1,1,0,0,1,1
626,3314412226_00,0,1,1,0,1,0,0,0,1
627,3328422224_51,0,0,0,0,1,0,0,0,1
628,3314322226_53,0,1,1,0,1,0,0,0,1
629,3524312328_34,0,1,1,1,1,0,0,1,1
630,3518412326_11,0,1,0,0,0,0,0,0,1
631,3418322328_70,0,1,1,0,0,1,0,0,1
632,3328412224_33,0,1,1,0,1,0,0,0,1
633,3318422328_92,0,1,1,0,1,0,0,1,1
634,3526422228_33,0,1,1,0,0,1,0,1,1
635,3528312226_30,0,1,1,1,0,1,0,0,1
636,3528412228_90,0,1,1,1,1,1,0,0,1
637,3326322228_48,0,0,0,0,1,0,0,0,1
638,3314412228_87,0,1,0,0,1,1,0,0,1
639,3526412324_28,0,1,1,0,1,0,0,0,1
640,3524422328_83,0,1,1,0,0,1,0,0,0
641,3416322328_65,0,1,1,0,1,0,0,0,1
642,3516422228_81,0,1,1,0,1,0,0,0,1
643,3426422224_84,0,1,1,0,1,0,0,0,1
644,3326422226_77,0,1,1,0,1,0,0,0,1
645,3516312328_02,0,1,1,0,1,0,0,0,0
646,3324412326_42,0,1,1,0,1,0,0,1,1
647,3318412324_40,0,1,1,0,1,0,0,0,1
648,3514322328_65,0,1,1,0,1,0,0,1,1
649,3526312226_43,0,1,1,0,1,0,0,1,1
650,3314322228_45,0,1,1,0,1,0,0,0,1
651,3316422324_81,0,0,0,0,1,0,0,1,1
652,3318312228_98,0,1,1,1,1,0,0,0,1
653,3516412324_17,0,1,0,1,0,1,0,0,1
654,3514412324_88,0,1,1,1,1,0,0,1,1
655,3526312228_91,0,1,1,0,1,1,0,0,1
656,3318412224_25,0,1,1,1,1,0,0,0,1
657,3418412224_94,0,1,1,0,1,0,0,0,1
658,3416412226_74,0,1,1,0,1,0,0,0,1
659,3428312326_95,0,1,1,1,1,0,0,1,1
660,3314312324_58,0,1,1,0,1,0,0,0,1
661,3528322224_82,0,1,0,0,1,0,0,0,0
662,3316322326_99,0,1,1,0,1,0,0,0,1
663,3428422326_77,0,1,1,0,0,1,0,0,0
664,3424422226_32,0,1,1,0,1,1,0,0,1
665,3416422326_57,0,0,0,0,1,0,0,0,1
666,3418312324_45,0,1,1,0,1,0,0,0,1
667,3524412326_13,0,1,1,0,1,0,0,0,1
668,3314422326_30,0,1,1,0,0,1,0,0,0
669,3518312226_34,0,1,1,0,1,0,0,0,1
670,3414412228_74,0,1,1,0,0,1,0,0,1
671,3526312326_25,0,1,0,1,1,1,0,0,0
672,3426322328_15,0,1,1,1,1,0,0,1,1
673,3318412324_34,0,1,1,0,1,1,0,0,0
674,3526412324_70,0,1,1,1,1,0,0,1,1
675,3524412326_74,0,1,1,1,0,1,0,1,1
676,3326422224_43,0,1,1,0,1,0,0,0,1
677,3518312328_74,0,1,0,1,1,1,0,1,1
678,3426422324_13,0,1,1,1,0,1,0,0,0
679,3516322226_73,0,1,0,0,1,1,0,0,0
680,3318422328_08,0,1,0,0,0,1,0,0,0
681,3318422328_84,0,1,0,0,1,1,0,0,0
682,3418322324_31,0,1,0,0,0,0,0,0,1
683,3528322324_76,0,1,1,1,1,0,0,1,1
684,3318322224_83,0,1,0,0,1,0,0,1,1
685,3526412324_89,0,1,1,0,1,0,0,1,1
686,3414412326_29,0,0,0,0,1,0,0,0,1
687,3328322224_66,0,1,0,0,1,0,0,0,1
688,3316422224_56,0,1,1,0,1,0,0,0,1
689,3416312326_89,0,1,0,0,1,0,0,0,1
690,3526322324_99,0,1,1,0,1,0,0,0,1
691,3528322324_28,0,1,1,0,1,0,0,0,1
692,3524412228_04,0,1,1,0,1,0,0,0,1
693,3524322324_24,0,1,1,0,1,1,0,1,1
694,3326312226_12,0,1,1,0,1,0,0,0,1
695,3414422324_05,0,1,1,1,1,0,0,0,1
696,3314322226_10,0,1,0,0,1,1,0,0,1
697,3414422324_42,0,1,1,1,1,1,0,0,1
698,3328322328_33,0,1,1,0,1,0,0,0,1
699,3428422328_32,0,1,1,1,1,0,0,0,1
700,3528412328_48,0,1,1,1,1,0,0,0,1
701,3414322228_24,0,1,1,0,0,1,0,0,0
702,3524412228_15,0,1,1,0,1,1,0,0,1
703,3518412326_24,0,1,0,0,0,1,0,0,0
704,3426322326_52,0,1,0,1,1,1,0,1,1
705,3314322224_41,0,1,1,0,1,0,0,0,1
706,3514422228_54,0,1,1,1,1,1,0,1,1
707,3328412328_94,0,1,1,0,1,0,0,0,1
708,3528422224_13,0,1,1,0,1,0,0,0,1
709,3316412328_05,0,1,1,0,1,0,0,0,1
710,3514412228_73,0,1,1,0,1,1,0,0,1
711,3424422228_18,0,1,1,1,1,0,0,1,1
712,3426322224_52,0,1,1,0,1,0,0,0,1
713,3516322224_12,0,1,1,0,0,1,0,1,1
714,3326412226_23,0,1,1,0,1,1,0,0,1
715,3426322328_90,0,1,1,0,1,0,0,0,1
716,3524322228_79,0,1,1,0,1,1,0,0,1
717,3418422324_19,0,1,1,1,1,1,0,1,1
718,3326322226_04,0,1,1,1,1,0,0,1,1
719,3514412324_42,0,1,1,0,0,1,0,0,0
720,3326322326_88,0,1,1,0,1,1,0,1,1
721,3524322228_64,0,0,0,0,1,1,0,1,1
722,3418412228_67,0,1,1,0,1,0,0,0,1
723,3424312326_46,0,1,1,1,1,0,0,0,1
724,3316312224_89,0,1,0,0,1,0,0,0,1
725,3526412226_22,0,1,1,0,1,0,0,0,1
726,3428412324_00,0,1,1,0,1,0,0,0,1
727,3516412328_47,0,1,1,1,1,0,0,0,1
728,3516322226_37,0,1,0,1,1,1,0,1,1
729,3528312328_25,0,1,0,1,1,0,0,1,1
730,3418322328_60,0,1,1,0,1,0,0,0,1
731,3326422324_46,0,1,1,0,1,0,0,0,1
732,3514422324_44,0,1,1,1,0,1,0,0,1
733,3326422228_55,0,1,1,1,1,0,0,0,1
734,3326422224_38,0,1,1,0,1,0,0,0,1
735,3324422226_20,0,1,1,0,1,0,0,0,1
736,3424412228_31,0,1,1,0,1,0,0,1,1
737,3518422226_01,0,1,1,0,0,1,0,1,1
738,3516412228_29,0,1,1,0,1,0,0,0,1
739,3524412228_51,0,1,1,0,0,1,0,0,0
740,3414412328_06,0,1,1,1,0,1,0,1,1
741,3526412226_20,0,1,1,1,1,0,0,0,1
742,3328322324_76,0,0,1,0,1,0,0,0,1
743,3526422226_62,0,1,1,0,1,0,0,0,1
744,3314412326_88,0,1,1,1,1,0,0,0,1
745,3314412328_93,0,1,1,1,1,0,0,1,1
746,3524422328_90,0,1,1,0,1,0,0,1,1
747,3326322326_97,0,1,1,1,1,0,0,0,1
748,3316322326_50,0,1,1,0,1,0,0,0,1
749,3426422226_46,0,1,1,1,1,0,0,1,1
750,3316312324_83,0,1,1,0,1,0,0,0,1
751,3318322224_00,0,1,1,0,1,0,0,0,1
752,3414422228_59,0,1,1,0,1,0,0,0,1
753,3318312224_52,0,1,1,0,1,0,0,0,1
754,3324412228_68,0,1,0,1,1,0,0,1,1
755,3324312326_74,0,1,1,1,1,0,0,0,1
756,3324322228_94,0,1,1,1,0,1,0,0,0
757,3318322224_70,0,1,1,0,1,0,0,1,1
758,3324312324_67,0,0,0,0,1,0,0,1,1
759,3326322224_69,0,1,0,1,0,1,0,0,0
760,3514422326_72,0,1,1,0,1,0,0,0,1
761,3318412328_25,0,1,0,0,1,0,0,0,1
762,3424412328_14,0,1,1,0,1,0,0,0,1
763,3326412224_83,0,1,1,1,1,0,0,0,1
764,3314412326_78,0,1,1,0,1,0,0,0,1
765,3328312224_29,0,1,1,0,1,0,0,1,1
766,3324322324_12,0,1,0,0,1,0,0,1,1
767,3324312224_95,0,1,1,0,1,0,0,0,1
768,3316422228_02,0,1,0,0,0,1,0,0,0
769,3314412328_05,0,1,0,0,0,0,0,0,1
770,3318312326_44,0,1,1,1,1,0,0,1,1
771,3426422226_40,0,1,1,0,0,1,0,0,0
772,3514422326_02,0,1,1,0,0,1,0,0,1
773,3424312224_63,0,1,1,0,1,1,0,0,1
774,3414412328_03,0,1,0,0,1,0,0,0,0
775,3418312228_20,0,1,1,0,1,0,0,0,1
776,3526312324_45,0,1,1,1,1,0,0,0,1
777,3524312328_98,0,1,0,0,1,1,0,0,1
778,3414312226_92,0,1,1,0,1,1,0,0,0
779,3316312324_97,0,1,1,0,1,0,0,0,1
780,3526422226_32,0,1,1,1,1,0,0,0,1
781,3516312224_08,0,1,1,0,1,0,0,0,1
782,3426322226_44,0,1,0,1,1,0,0,0,1
783,3314422324_78,1,0,0,0,0,0,0,0,0
784,3526422224_29,0,1,1,1,1,0,0,1,1
785,3328422324_24,0,1,1,0,1,0,0,0,1
786,3526322228_61,0,1,1,1,0,1,0,0,1
787,3416422226_15,0,1,1,1,1,0,0,1,1
788,3518422326_91,0,1,0,1,1,0,0,0,1
789,3518312226_41,0,1,1,0,1,1,0,0,1
790,3416422224_67,0,1,0,0,1,1,0,0,1
791,3516422224_91,0,1,0,1,0,1,0,0,0
792,3314312328_85,0,0,0,1,1,0,0,0,1
793,3318322326_61,0,1,1,0,1,0,0,0,1
794,3414322328_86,0,0,0,0,1,0,0,0,1
795,3326312228_75,0,1,1,0,1,0,0,0,1
796,3524322228_56,0,1,0,1,1,0,0,1,1
797,3316422326_61,0,1,1,1,1,0,0,1,1
798,3326422328_65,0,1,1,0,1,0,0,0,1
799,3324322226_70,0,1,1,0,1,0,0,0,1
800,3324322226_69,0,1,0,0,1,0,0,1,1
801,3326322324_23,0,1,1,0,0,1,0,0,0
802,3316412328_27,0,1,1,0,0,1,0,0,0
803,3424422224_88,0,1,1,0,1,0,0,0,1
804,3526312324_58,0,1,1,1,1,1,0,0,1
805,3316322228_69,0,1,1,0,1,0,0,1,1
806,3518312226_45,0,1,1,0,1,0,0,0,1
807,3518312328_75,0,1,1,1,1,0,0,0,1
808,3416422228_68,0,1,1,1,1,0,0,0,1
809,3418412228_43,0,1,1,0,1,1,0,0,1
810,3424412328_45,0,1,1,0,1,0,0,0,1
811,3326312228_03,0,1,1,0,1,0,0,0,1
812,3318322324_93,0,1,1,1,1,0,0,0,1
813,3324312328_91,0,1,1,0,1,0,0,0,1
814,3424412324_49,0,1,1,0,1,0,0,0,1
815,3414422328_25,0,1,0,1,1,0,0,0,1
816,3418312224_68,0,1,1,1,1,0,0,1,1
817,3528312328_61,0,1,1,0,1,0,0,1,1
818,3316422224_98,0,1,0,1,1,0,0,0,1
819,3426312224_09,0,1,1,0,0,1,0,0,1
820,3326412328_87,0,1,0,0,1,0,0,1,1
821,3424312228_80,0,1,1,1,1,0,0,1,1
822,3528322326_38,0,1,1,1,0,1,0,0,0
823,3416312328_34,0,1,1,0,1,0,0,0,0
824,3316412224_70,0,1,1,0,1,0,0,0,1
825,3516322224_45,0,0,0,0,1,0,0,1,1
826,3414412228_68,0,1,0,1,1,0,0,1,1
827,3518322326_24,0,1,0,0,0,0,0,0,1
828,3426322224_07,0,1,1,0,1,1,0,0,0
829,3328412224_19,0,1,1,1,1,0,0,0,1
830,3416312326_62,0,1,1,0,1,0,0,1,1
831,3414312224_67,0,1,1,0,1,0,0,0,1
832,3426312328_29,0,1,1,1,1,0,0,0,1
833,3424412324_54,0,1,0,1,1,0,0,0,1
834,3426322226_05,0,1,1,1,1,0,0,0,1
835,3416412228_21,0,1,1,1,0,1,0,0,1
836,3316422224_33,0,1,0,0,1,1,0,1,1
837,3314312328_84,0,1,1,1,1,0,0,0,1
838,3528312226_55,0,1,0,0,0,0,0,0,1
839,3426422228_28,0,1,1,0,0,1,0,0,0
840,3516322326_65,0,1,0,0,1,1,0,1,1
841,3418312224_72,0,1,1,0,0,1,0,0,1
842,3424312324_52,0,1,1,1,1,0,0,0,1
843,3424312224_72,0,1,1,1,1,0,0,0,1
844,3526322328_95,0,1,1,0,1,1,0,0,1
845,3428322224_50,0,1,1,1,1,0,0,1,1
846,3316422224_62,0,0,0,0,1,0,0,0,0
847,3426422324_74,0,1,1,0,1,0,0,0,1
848,3416422328_16,0,1,1,0,1,1,0,0,0
849,3426312328_60,0,1,1,0,0,1,0,0,0
850,3326322326_03,0,0,0,0,1,0,0,0,1
851,3328422326_43,0,1,1,1,1,0,0,0,1
852,3428312326_87,0,1,0,0,1,1,0,0,1
853,3528412326_55,0,1,1,0,1,0,0,1,1
854,3324412326_52,0,1,1,0,1,0,0,0,1
855,3526412224_26,0,1,1,0,1,1,0,0,0
856,3428312324_13,0,1,0,0,0,1,0,0,1
857,3514312224_38,0,1,0,1,1,1,0,1,1
858,3414422326_81,0,1,1,0,1,0,0,0,1
859,3318422224_76,0,1,0,0,1,1,0,0,1
860,3414412226_24,0,1,1,0,1,0,0,0,1
861,3324312326_89,0,1,1,0,1,0,0,1,1
862,3414312226_85,0,1,1,0,1,0,0,0,1
863,3524422326_77,0,1,1,0,0,1,0,0,0
864,3514422226_59,0,1,1,1,1,1,0,0,1
865,3414312326_52,0,1,1,1,0,1,0,0,0
866,3516312228_87,0,1,1,0,1,1,0,0,1
867,3516412326_17,0,1,1,1,1,1,0,0,1
868,3526322326_72,0,1,1,1,1,1,0,1,1
869,3418322326_46,0,1,1,0,1,0,0,0,1
870,3428422226_82,0,1,1,0,1,1,0,0,0
871,3518312328_26,0,1,1,1,1,0,0,0,1
872,3516422324_90,0,1,1,0,0,1,0,0,1
873,3528412328_11,0,1,1,0,1,1,0,1,1
874,3516322224_02,0,1,1,0,1,1,0,1,1
875,3324322226_13,0,1,1,0,1,0,0,0,1
876,3314422326_86,0,1,1,0,1,0,0,0,1
877,3514312224_73,0,1,1,1,1,1,0,0,0
878,3328412226_07,0,1,1,0,1,0,0,1,1
879,3426312226_42,0,1,1,1,1,0,0,0,1
880,3326322324_18,0,1,0,1,1,0,0,0,1
881,3526322224_01,0,1,1,0,0,1,0,0,0
882,3526322326_18,0,1,1,0,1,0,0,1,1
883,3428322226_43,0,1,1,1,1,0,0,1,1
884,3516422324_91,0,1,1,0,1,0,0,0,0
885,3318322328_43,0,1,1,0,1,0,0,0,1
886,3314322224_55,0,1,1,0,1,0,0,1,1
887,3516412226_68,0,1,0,1,1,1,0,0,1
888,3324312328_02,0,1,1,1,1,0,0,1,1
889,3516422328_05,0,1,1,1,1,1,0,1,1
890,3318422228_67,0,1,1,0,1,0,0,0,1
891,3516312224_48,0,1,1,0,0,1,0,0,0
892,3326422228_29,0,1,1,0,1,0,0,0,1
893,3528412324_33,0,1,1,1,1,1,0,1,1
894,3516412226_35,0,1,1,0,1,0,0,1,1
895,3324412226_30,0,1,1,0,1,0,0,0,1
896,3316322228_85,0,1,1,0,0,0,0,0,0
897,3428312226_96,0,1,1,0,1,0,0,0,1
898,3424412228_10,0,1,0,0,1,1,0,1,1
899,3524412226_80,0,1,0,0,0,0,0,0,1
900,3316312224_77,0,1,1,1,1,0,0,0,1
901,3526322324_10,0,0,1,0,1,0,0,1,1
902,3318422326_44,0,1,0,1,1,0,0,1,1
903,3416322328_21,0,1,1,0,1,0,0,0,1
904,3524312328_17,0,1,1,1,1,0,0,1,1
905,3526322224_67,0,1,0,0,0,0,0,0,1
906,3524312328_54,0,1,1,0,1,1,0,1,1
907,3514312224_09,0,1,1,1,1,1,0,0,0
908,3426412328_91,0,0,0,0,1,0,0,0,1
909,3424412324_78,0,1,1,1,1,0,0,0,1
910,3326422224_01,0,1,0,1,0,1,0,0,0
911,3524312226_36,0,1,1,1,1,0,0,1,1
912,3328422328_27,0,0,0,0,1,0,0,0,1
913,3314422326_94,0,1,1,0,1,0,0,0,1
914,3314412324_36,0,1,1,0,0,1,0,0,0
915,3328422226_62,0,0,0,0,1,0,0,1,1
916,3414412328_00,0,1,1,1,1,0,0,0,1
917,3526322328_35,0,1,0,0,1,1,0,0,0
918,3518412228_58,0,1,1,0,1,1,0,0,1
919,3514422226_67,0,1,0,0,1,1,0,1,1
920,3328412224_99,0,1,1,0,0,1,0,0,0
921,3414422324_58,0,1,1,1,1,0,0,1,1
922,3514422326_28,0,1,1,1,1,0,0,1,1
923,3326412224_68,0,1,1,0,0,0,0,0,0
924,3426322324_05,0,1,1,0,1,0,0,1,1
925,3428322324_83,0,1,1,0,1,0,0,0,1
926,3424312326_98,0,0,0,0,1,0,0,0,1
927,3324312228_55,0,1,1,0,1,0,0,0,1
928,4516422226_90,0,1,0,1,1,0,0,0,1
929,3328422228_14,0,1,1,1,0,0,0,0,0
930,3318422226_29,0,1,1,0,1,1,0,0,0
931,3514412228_08,0,1,0,0,1,0,0,1,1
932,3428322224_04,0,1,1,1,1,0,0,0,1
933,3314322228_35,0,1,1,1,1,0,0,0,1
934,3316422326_41,0,1,1,1,1,0,0,0,1
935,3414422224_97,0,1,0,0,1,0,0,1,1
936,3318412324_02,0,1,1,0,1,0,0,0,1
937,3426422324_89,0,1,0,0,1,1,0,0,0
938,3526322328_53,0,1,1,0,0,1,0,0,1
939,3314312326_71,0,1,1,1,1,0,0,0,1
940,3326412326_91,0,1,1,1,1,0,0,0,1
941,3418412226_58,0,1,1,0,1,0,0,0,1
942,3318312326_62,0,1,0,0,1,1,0,1,1
943,3328312328_26,0,1,1,0,1,0,0,0,1
944,3516412226_90,0,1,1,0,1,0,0,0,1
945,3424312226_62,0,1,1,0,1,0,0,0,1
946,3314422224_85,0,1,1,0,1,1,0,0,1
947,3324312226_97,0,1,0,0,1,0,0,1,1
948,3324322228_60,0,1,1,1,1,1,0,1,1
949,3526322324_00,0,1,1,1,1,1,0,1,1
950,3326422224_17,0,1,0,0,0,1,0,0,0
951,3518422224_87,0,0,0,0,1,1,0,1,1
952,3326322328_84,0,1,1,1,1,0,0,0,1
953,3316412328_83,0,1,1,0,1,0,0,0,1
954,3418312326_32,0,1,1,0,1,0,0,1,1
955,3314412324_20,0,1,1,0,1,0,0,0,1
956,3318322228_60,0,1,1,1,1,0,0,1,1
957,3424412324_18,0,1,1,0,1,0,0,0,1
958,3414312226_27,0,1,1,0,1,1,0,1,1
959,3426422326_18,0,1,1,0,0,1,0,0,1
960,3418412324_13,0,1,1,0,1,1,0,0,1
961,3328422326_29,0,1,0,0,0,1,0,0,0
962,3426422328_43,0,1,1,0,1,0,0,0,1
963,3414422226_26,0,1,1,0,0,1,0,0,0
964,3316422224_72,0,1,1,0,1,0,0,1,1
965,3428422328_78,0,1,0,0,0,0,0,0,1
966,3416322328_84,0,1,1,0,1,0,0,0,1
967,3426322324_73,0,1,1,1,1,0,0,0,1
968,3426312326_70,0,1,0,1,1,1,0,1,1
969,3514412324_00,0,1,0,0,1,1,0,0,0
970,3526322326_40,0,1,1,0,0,1,0,1,1
971,3516412224_67,0,1,1,0,1,1,0,0,1
972,3418412226_76,0,1,1,0,1,0,0,1,1
973,3314322324_98,0,1,0,0,0,1,0,0,0
974,3414412226_43,0,1,1,1,0,1,0,0,0
975,3326422226_31,0,1,1,0,1,0,0,1,1
976,3314312226_54,0,1,1,0,1,0,0,0,1
977,3518312324_30,0,1,1,1,1,1,0,1,1
978,3428322226_33,0,1,1,1,1,0,0,0,1
979,3318322224_16,0,1,0,0,0,1,0,0,0
980,3416412228_15,0,1,0,0,0,1,0,1,1
981,3324412224_05,0,1,1,0,1,0,0,1,1
982,3428312326_41,0,1,0,0,1,1,0,0,1
983,3316422328_72,0,1,0,0,1,0,0,0,0
984,3428312328_56,0,1,1,0,1,1,0,1,1
985,3414422228_21,0,1,1,0,1,1,0,0,1
986,3514412224_79,0,1,1,1,1,1,0,0,1
987,3324422328_95,0,1,1,1,1,0,0,0,1
988,3426312324_02,0,1,1,0,1,0,0,0,1
989,3514312224_04,0,1,1,0,0,1,0,0,1
990,3316312228_98,0,1,1,1,1,0,0,0,1
991,3318422226_88,0,1,1,0,1,0,0,1,1
992,3318422228_01,0,1,0,0,0,1,0,0,0
993,3418322228_28,0,1,1,1,0,1,0,1,1
994,3318312326_33,0,1,1,0,1,0,0,0,1
995,3524422326_14,0,1,1,1,0,1,0,0,1
996,3428412326_80,0,1,1,1,1,0,0,0,1
997,3316322226_23,0,1,1,0,1,0,0,1,0
998,3528312326_39,0,1,1,1,0,1,0,0,0
999,3528322324_33,0,1,1,0,0,1,0,0,0
1000,3526322226_82,0,1,1,1,1,0,0,1,1
1001,3328312328_91,0,1,0,0,1,0,0,0,1
1002,3418312326_57,0,1,0,0,1,1,0,0,1
1003,3514422224_56,0,1,1,0,0,1,0,0,1
1004,3426422326_71,0,1,1,1,0,1,0,0,1
1005,3428412326_61,0,1,1,1,1,0,0,0,1
1006,3324312326_90,0,1,1,0,1,0,0,0,1
1007,3424412326_88,0,1,1,0,1,1,0,0,1
1008,3416422228_98,0,1,0,0,0,1,0,0,0
1009,3518322324_66,0,1,0,0,0,0,0,0,1
1010,3418412224_67,0,1,1,0,1,0,0,0,1
1011,3326412328_90,0,1,1,1,1,0,0,0,1
1012,3324412228_57,0,1,1,0,1,0,0,0,1
1013,3426312228_66,0,1,1,1,0,1,0,0,0
1014,3324412328_67,0,1,1,1,1,0,0,1,1
1015,3416312226_61,0,1,1,0,0,1,0,0,1
1016,3314422326_54,0,1,1,1,1,0,0,0,1
1017,3324412326_16,0,1,0,1,0,0,0,0,0
1018,3416322328_78,0,1,1,0,1,0,0,0,1
1019,3328422228_24,0,1,1,1,1,0,0,1,1
1020,3518322228_25,0,1,1,0,0,1,0,1,1
1021,3426412224_70,0,1,1,0,0,1,0,0,0
1022,3526412324_43,0,1,0,0,0,0,0,0,1
1023,3426312324_13,0,1,1,0,1,0,0,0,1
